Date,Time,Error Type,Error Detail
2019-06-06,1123,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1154,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1154-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1154-3,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1155,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1156,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1202,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1206,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1212,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1244,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1249,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1250,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1251,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1252,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1254,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1254-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1258,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1426,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,1521,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-06,2305,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1244,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1416,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1426,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1426-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1427,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1431,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1459,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1459-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-07,1508,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-09,1705,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-10,1601,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-10,1602,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-10,1758,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-10,2306,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1120,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1120-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1129,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1140,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1243,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1321,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1326,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1339,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1457,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1457-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1458,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1500,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1508,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1510,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1511,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1524,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1532,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1532-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1534,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1535,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1535-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1558,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1604,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-11,1640,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1430,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1521,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1530,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1532,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1549,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1553,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1706,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-12,1707,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1256,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1257,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1258,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1258-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1300,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1300-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-13,1528,dbService Error,Unable to associate user UID with OIDC code
2019-06-13,1555,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-14,0839,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-14,0845,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-14,0847,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-14,1334,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-14,1335,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-15,0030,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-16,0940,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-18,0917,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-18,1127,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-19,1533,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-19,1953,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-19,2254,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,0807,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,0826,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,0930,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,0947,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-10,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-3,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-4,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-5,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-6,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-7,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-8,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1408-9,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1409,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-20,1413,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-21,1153,dbService Error,Unable to associate user UID with OIDC code
2019-06-21,1207,dbService Error,Unable to associate user UID with OIDC code
2019-06-21,1212,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-21,1522,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-21,1528,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-21,1540,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-21,1541,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-22,0459,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-23,0807,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-23,1149,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,0801,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,0801-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,0805,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,0806,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,0809,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1036,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1038,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1039,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1041,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2019-06-25,1042,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1043,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1047,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1049,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1049-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1049-3,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1049-4,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1055,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1056,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1058,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2019-06-25,1058,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1118,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1124,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2019-06-25,1226,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1229,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-25,1247,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,0809,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,0857,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,0955,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1029,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1030,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1035,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1038,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1042,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1042-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-26,1438,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-27,0951,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-29,0735,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-06-30,1947,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-02,1957,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,0341,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,0901,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,1123,dbService Error,Unable to associate user UID with OIDC code
2019-07-03,1301,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,1315,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,1415,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,1430,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-03,1539,dbService Error,Unable to associate user UID with OIDC code
2019-07-03,2320,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-08,1059,dbService Error,Unable to associate user UID with OIDC code
2019-07-08,1403,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-08,1939,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-09,1031,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-09,1121,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-09,1256,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-09,1550,dbService Error,Unable to associate user UID with OIDC code
2019-07-09,1833,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-10,1250,dbService Error,Unable to associate user UID with OIDC code
2019-07-10,1409,dbService Error,Unable to associate user UID with OIDC code
2019-07-11,1128,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1411,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1413,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1416,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1431,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1431-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1431-3,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-11,1930,dbService Error,Unable to associate user UID with OIDC code
2019-07-14,0129,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-14,0856,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-14,1014,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-15,0239,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-15,0847,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-16,0635,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-16,1058,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0717,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0846,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0850,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0850-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0859,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0900,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0901,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-18,0901-2,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-19,0440,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-21,1411,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-21,1950,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-23,1130,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-23,1514,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-23,1516,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
2019-07-23,1518,OA4MP OIDC authz endpoint error,STATUS_CREATE_TRANSACTION_FAILED
